湖南省,常德市,249,248,0,0,0,0,0,0,0,0.0,0.0
湖南省,衡阳市,488,486,0,0,0,0,0,0,0,0.0,0.0
湖南省,湘西土家族苗族自治州,179,179,0,0,0,0,0,0,0,0.0,0.0
湖南省,未知,141,140,0,0,0,0,0,0,0,0.0,0.0
湖南省,邵阳市,755,752,0,0,0,0,0,0,0,0.0,0.0
湖南省,益阳市,29660,29654,0,0,0,0,0,0,0,0.0,0.0
湖南省,长沙市,10431,10389,0,0,0,0,0,0,0,0.0,0.0
湖南省,张家界市,69,68,0,0,0,0,0,0,0,0.0,0.0
湖南省,株洲市,145,141,0,0,0,0,0,0,0,0.0,0.0
湖南省,怀化市,289,284,0,0,0,0,0,0,0,0.0,0.0
澳门特别行政区,澳门特别行政区,8,8,0,0,0,0,0,0,0,0.0,0.0
甘肃省,定西市,49,49,0,0,0,0,0,0,0,0.0,0.0
甘肃省,武威市,57,57,0,0,0,0,0,0,0,0.0,0.0
甘肃省,嘉峪关市,5,5,0,0,0,0,0,0,0,0.0,0.0
甘肃省,白银市,12,12,0,0,0,0,0,0,0,0.0,0.0
甘肃省,甘南藏族自治州,3,2,0,0,0,0,0,0,0,0.0,0.0
甘肃省,天水市,57,56,0,0,0,0,0,0,0,0.0,0.0
甘肃省,临夏回族自治州,13,13,0,0,0,0,0,0,0,0.0,0.0
甘肃省,张掖市,118,117,0,0,0,0,0,0,0,0.0,0.0
甘肃省,庆阳市,60,60,0,0,0,0,0,0,0,0.0,0.0
甘肃省,平凉市,12,12,0,0,0,0,0,0,0,0.0,0.0
甘肃省,酒泉市,18,18,0,0,0,0,0,0,0,0.0,0.0
甘肃省,金昌市,10,10,0,0,0,0,0,0,0,0.0,0.0
甘肃省,陇南市,19,19,0,0,0,0,0,0,0,0.0,0.0
甘肃省,兰州市,393,388,0,0,0,0,0,0,0,0.0,0.0
福建省,福州市,1412,1355,0,0,0,0,0,0,0,0.0,0.0
福建省,三明市,245,231,0,0,0,0,0,0,0,0.0,0.0
福建省,厦门市,616,605,0,0,0,0,0,0,0,0.0,0.0
福建省,漳州市,599,589,0,0,0,0,0,0,0,0.0,0.0
福建省,莆田市,271,268,0,0,0,0,0,0,0,0.0,0.0
福建省,泉州市,1008,992,0,0,0,0,0,0,0,0.0,0.0
福建省,龙岩市,437,411,0,0,0,0,0,0,0,0.0,0.0
福建省,南平市,251,247,0,0,0,0,0,0,0,0.0,0.0
福建省,宁德市,270,269,0,0,0,0,0,0,0,0.0,0.0
西藏自治区,山南地区,4,4,0,0,0,0,0,0,0,0.0,0.0
西藏自治区,未知,33,32,0,0,0,0,0,0,0,0.0,0.0
西藏自治区,拉萨市,67,66,0,0,0,0,0,0,0,0.0,0.0
西藏自治区,昌都地区,1,1,0,0,0,0,0,0,0,0.0,0.0
西藏自治区,林芝地区,1,1,0,0,0,0,0,0,0,0.0,0.0
贵州省,黔西南布依族苗族自治未知,49,46,0,0,0,0,0,0,0,0.0,0.0
贵州省,未知,10,10,0,0,0,0,0,0,0,0.0,0.0
贵州省,遵义市,178,171,0,0,0,0,0,0,0,0.0,0.0
贵州省,贵阳市,692,676,0,0,0,0,0,0,0,0.0,0.0
贵州省,安顺市,51,49,0,0,0,0,0,0,0,0.0,0.0
贵州省,黔东南苗族侗族自治州,111,108,0,0,0,0,0,0,0,0.0,0.0
贵州省,黔南布依族苗族自治州,97,96,0,0,0,0,0,0,0,0.0,0.0
贵州省,六盘水市,54,49,0,0,0,0,0,0,0,0.0,0.0
辽宁省,锦州市,180,179,0,0,0,0,0,0,0,0.0,0.0
辽宁省,本溪市,206,203,0,0,0,0,0,0,0,0.0,0.0
辽宁省,丹东市,255,255,0,0,0,0,0,0,0,0.0,0.0
辽宁省,大连市,749,739,0,0,0,0,0,0,0,0.0,0.0
辽宁省,葫芦岛市,252,250,0,0,0,0,0,0,0,0.0,0.0
辽宁省,盘锦市,103,103,0,0,0,0,0,0,0,0.0,0.0
辽宁省,朝阳市,134,128,0,0,0,0,0,0,0,0.0,0.0
辽宁省,辽阳市,688,681,0,0,0,0,0,0,0,0.0,0.0
辽宁省,营口市,340,340,0,0,0,0,0,0,0,0.0,0.0
辽宁省,沈阳市,1772,1752,0,0,0,0,0,0,0,0.0,0.0
辽宁省,鞍山市,267,265,0,0,0,0,0,0,0,0.0,0.0
辽宁省,未知,102,102,0,0,0,0,0,0,0,0.0,0.0
辽宁省,铁岭市,288,287,0,0,0,0,0,0,0,0.0,0.0
辽宁省,阜新市,381,380,0,0,0,0,0,0,0,0.0,0.0
辽宁省,抚顺市,380,379,0,0,0,0,0,0,0,0.0,0.0
重庆市,重庆市,2966,2913,0,0,0,0,0,0,0,0.0,0.0
陕西省,商洛市,36,36,0,0,0,0,0,0,0,0.0,0.0
陕西省,宝鸡市,295,293,0,0,0,0,0,0,0,0.0,0.0
陕西省,未知,101,101,0,0,0,0,0,0,0,0.0,0.0
陕西省,安康市,99,99,0,0,0,0,0,0,0,0.0,0.0
陕西省,汉中市,89,89,0,0,0,0,0,0,0,0.0,0.0
陕西省,渭南市,250,246,0,0,0,0,0,0,0,0.0,0.0
陕西省,咸阳市,319,319,0,0,0,0,0,0,0,0.0,0.0
陕西省,西安市,2794,2770,0,0,0,0,0,0,0,0.0,0.0
陕西省,铜川市,36,36,0,0,0,0,0,0,0,0.0,0.0
陕西省,榆林市,165,164,0,0,0,0,0,0,0,0.0,0.0
陕西省,延安市,147,147,0,0,0,0,0,0,0,0.0,0.0
青海省,果洛藏族自治州,2,2,0,0,0,0,0,0,0,0.0,0.0
